date,ts_code,name,category,shares,cost_price,current_price,market_value,weight,profit_pct,cash,total_value
2017-09-29,600177.SH,雅戈尔,消费红利,7500,13.554,9.8,73500.0,6.25,-27.69,13677.33,1175516.35
2017-09-29,002568.SZ,百润股份,消费红利,6700,18.218,18.45,123615.0,10.52,1.27,13677.33,1175516.35
2017-09-29,600873.SH,梅花生物,消费红利,9800,5.676,6.4,62720.0,5.34,12.76,13677.33,1175516.35
2017-09-29,603766.SH,隆鑫通用,消费红利,14600,7.287,8.11,118406.0,10.07,11.29,13677.33,1175516.35
2017-09-29,600398.SH,海澜之家,消费红利,5900,9.499,10.06,59354.0,5.05,5.9,13677.33,1175516.35
2017-09-29,600704.SH,物产中大,基础设施红利,15000,7.297,7.87,118050.0,10.04,7.85,13677.33,1175516.35
2017-09-29,600312.SH,平高电气,防御红利,4900,11.822,11.81,57869.0,4.92,-0.1,13677.33,1175516.35
2017-12-29,511880.SH,银华日利,现金管理,900,105.668,109.902,98911.52,9.11,4.01,3089.37,1085632.89
2017-12-29,600816.SH,建元信托,金融红利,4600,12.663,13.08,60168.0,5.54,3.3,3089.37,1085632.89
2017-12-29,600177.SH,雅戈尔,消费红利,11800,11.959,9.17,108206.0,9.97,-23.32,3089.37,1085632.89
2017-12-29,002568.SZ,百润股份,消费红利,12200,15.993,13.27,161894.0,14.91,-17.03,3089.37,1085632.89
2017-12-29,600578.SH,京能电力,基础设施红利,14600,3.704,3.7,54020.0,4.98,-0.1,3089.37,1085632.89
2017-12-29,600873.SH,梅花生物,消费红利,21000,5.403,5.16,108360.0,9.98,-4.5,3089.37,1085632.89
2017-12-29,603766.SH,隆鑫通用,消费红利,23200,7.191,7.02,162864.0,15.0,-2.38,3089.37,1085632.89
2017-12-29,600398.SH,海澜之家,消费红利,5900,9.499,9.7,57230.0,5.27,2.11,3089.37,1085632.89
2017-12-29,600704.SH,物产中大,基础设施红利,23900,7.122,6.82,162998.0,15.01,-4.24,3089.37,1085632.89
2017-12-29,600312.SH,平高电气,防御红利,10800,10.827,9.99,107892.0,9.94,-7.73,3089.37,1085632.89
2018-03-30,600816.SH,建元信托,金融红利,4600,12.663,11.73,53958.0,4.99,-7.37,9761.1,1080447.1
2018-03-30,600177.SH,雅戈尔,消费红利,11800,11.959,8.47,99946.0,9.25,-29.18,9761.1,1080447.1
2018-03-30,002568.SZ,百润股份,消费红利,8900,15.993,15.1,134390.0,12.44,-5.59,9761.1,1080447.1
2018-03-30,600578.SH,京能电力,基础设施红利,14600,3.704,3.47,50662.0,4.69,-6.31,9761.1,1080447.1
2018-03-30,601991.SH,大唐发电,基础设施红利,12100,3.684,3.68,44528.0,4.12,-0.1,9761.1,1080447.1
2018-03-30,600873.SH,梅花生物,消费红利,21000,5.403,5.17,108570.0,10.05,-4.32,9761.1,1080447.1
2018-03-30,603766.SH,隆鑫通用,消费红利,19900,7.191,6.74,134126.0,12.41,-6.27,9761.1,1080447.1
2018-03-30,600398.SH,海澜之家,消费红利,3900,9.499,11.49,44811.0,4.15,20.95,9761.1,1080447.1
2018-03-30,600704.SH,物产中大,基础设施红利,20200,7.122,6.66,134532.0,12.45,-6.49,9761.1,1080447.1
2018-03-30,600312.SH,平高电气,防御红利,14700,10.36,9.06,133182.0,12.33,-12.55,9761.1,1080447.1
2018-03-30,600688.SH,上海石化,周期资源红利,7400,5.976,5.97,44178.0,4.09,-0.1,9761.1,1080447.1
2018-03-30,000429.SZ,粤高速Ａ,基础设施红利,5500,7.978,7.97,43835.0,4.06,-0.1,9761.1,1080447.1
2018-03-30,000728.SZ,国元证券,金融红利,4800,9.169,9.16,43968.0,4.07,-0.1,9761.1,1080447.1
2018-06-29,511880.SH,银华日利,现金管理,300,112.164,112.052,33615.68,3.7,-0.1,19899.39,908446.07
2018-06-29,600816.SH,建元信托,金融红利,11400,9.432,7.24,82536.0,9.09,-23.24,19899.39,908446.07
2018-06-29,600177.SH,雅戈尔,消费红利,7200,11.959,7.7,55440.0,6.1,-35.62,19899.39,908446.07
2018-06-29,002568.SZ,百润股份,消费红利,6200,15.993,13.51,83762.0,9.22,-15.53,19899.39,908446.07
2018-06-29,600578.SH,京能电力,基础设施红利,14600,3.704,3.12,45552.0,5.01,-15.76,19899.39,908446.07
2018-06-29,601991.SH,大唐发电,基础设施红利,18200,3.466,3.03,55146.0,6.07,-12.57,19899.39,908446.07
2018-06-29,600873.SH,梅花生物,消费红利,21000,5.403,4.18,87780.0,9.66,-22.64,19899.39,908446.07
2018-06-29,603766.SH,隆鑫通用,消费红利,10300,7.191,5.43,55929.0,6.16,-24.49,19899.39,908446.07
2018-06-29,600312.SH,平高电气,防御红利,14700,10.36,5.64,82908.0,9.13,-45.56,19899.39,908446.07
2018-06-29,000429.SZ,粤高速Ａ,基础设施红利,11500,7.586,7.22,83030.0,9.14,-4.83,19899.39,908446.07
2018-06-29,000728.SZ,国元证券,金融红利,7400,8.55,7.4,54760.0,6.03,-13.45,19899.39,908446.07
2018-06-29,601567.SH,三星电气,防御红利,3800,7.287,7.28,27664.0,3.05,-0.1,19899.39,908446.07
2018-06-29,600153.SH,建发股份,基础设施红利,3000,8.999,8.99,26970.0,2.97,-0.1,19899.39,908446.07
2018-06-29,600642.SH,申能股份,基础设施红利,5500,5.025,5.02,27610.0,3.04,-0.1,19899.39,908446.07
2018-06-29,002335.SZ,科华数据,防御红利,3000,18.068,18.05,54150.0,5.96,-0.1,19899.39,908446.07
2018-06-29,600516.SH,方大炭素,周期资源红利,1300,24.404,24.38,31694.0,3.49,-0.1,19899.39,908446.07
2018-09-28,511880.SH,银华日利,现金管理,400,112.402,113.001,45200.56,5.02,0.53,17705.88,899947.44
2018-09-28,600816.SH,建元信托,金融红利,16800,8.067,5.18,87024.0,9.67,-35.79,17705.88,899947.44
2018-09-28,600177.SH,雅戈尔,消费红利,7200,11.959,7.41,53352.0,5.93,-38.04,17705.88,899947.44
2018-09-28,600873.SH,梅花生物,消费红利,21000,5.403,4.05,85050.0,9.45,-25.05,17705.88,899947.44
2018-09-28,603766.SH,隆鑫通用,消费红利,17700,6.248,4.93,87261.0,9.7,-21.09,17705.88,899947.44
2018-09-28,000429.SZ,粤高速Ａ,基础设施红利,11500,7.586,7.73,88895.0,9.88,1.89,17705.88,899947.44
2018-09-28,601567.SH,三星电气,防御红利,3800,7.287,7.03,26714.0,2.97,-3.53,17705.88,899947.44
2018-09-28,002335.SZ,科华数据,防御红利,5500,17.058,15.83,87065.0,9.67,-7.2,17705.88,899947.44
2018-09-28,600516.SH,方大炭素,周期资源红利,1300,24.404,22.39,29107.0,3.23,-8.25,17705.88,899947.44
2018-09-28,000921.SZ,海信家电,消费红利,3200,8.889,8.88,28416.0,3.16,-0.1,17705.88,899947.44
2018-09-28,002517.SZ,恺英网络,防御红利,6000,4.795,4.79,28740.0,3.19,-0.1,17705.88,899947.44
2018-09-28,002756.SZ,永兴材料,周期资源红利,2500,13.503,13.49,33725.0,3.75,-0.1,17705.88,899947.44
2018-09-28,000951.SZ,中国重汽,消费红利,4600,12.422,12.41,57086.0,6.34,-0.1,17705.88,899947.44
2018-09-28,600170.SH,上海建工,基础设施红利,9300,3.103,3.1,28830.0,3.2,-0.1,17705.88,899947.44
2018-09-28,000513.SZ,丽珠集团,消费红利,1700,33.914,33.88,57596.0,6.4,-0.1,17705.88,899947.44
2018-09-28,603858.SH,步长制药,消费红利,2000,29.119,29.09,58180.0,6.46,-0.1,17705.88,899947.44
2018-12-28,511880.SH,银华日利,现金管理,100,112.402,113.707,11370.66,1.39,1.16,6075.16,819549.82
2018-12-28,600816.SH,建元信托,金融红利,16800,8.067,4.37,73416.0,8.96,-45.83,6075.16,819549.82
2018-12-28,600177.SH,雅戈尔,消费红利,7200,11.959,7.19,51768.0,6.32,-39.88,6075.16,819549.82
2018-12-28,600873.SH,梅花生物,消费红利,13800,5.403,4.22,58236.0,7.11,-21.9,6075.16,819549.82
2018-12-28,603766.SH,隆鑫通用,消费红利,17700,6.248,4.09,72393.0,8.83,-34.54,6075.16,819549.82
2018-12-28,600398.SH,海澜之家,消费红利,4500,8.488,8.48,38160.0,4.66,-0.1,6075.16,819549.82
2018-12-28,000429.SZ,粤高速Ａ,基础设施红利,5800,7.586,8.39,48662.0,5.94,10.59,6075.16,819549.82
2018-12-28,601567.SH,三星电气,防御红利,8500,6.374,5.63,47855.0,5.84,-11.67,6075.16,819549.82
2018-12-28,600642.SH,申能股份,基础设施红利,4900,4.885,4.88,23912.0,2.92,-0.1,6075.16,819549.82
2018-12-28,002335.SZ,科华数据,防御红利,5500,17.058,15.07,82885.0,10.11,-11.65,6075.16,819549.82
2018-12-28,000921.SZ,海信家电,消费红利,8200,7.784,7.07,57974.0,7.07,-9.17,6075.16,819549.82
2018-12-28,002517.SZ,恺英网络,防御红利,13000,4.213,3.71,48230.0,5.88,-11.93,6075.16,819549.82
2018-12-28,000951.SZ,中国重汽,消费红利,4600,12.422,11.14,51244.0,6.25,-10.32,6075.16,819549.82
2018-12-28,000513.SZ,丽珠集团,消费红利,1700,33.914,25.15,42755.0,5.22,-25.84,6075.16,819549.82
2018-12-28,603858.SH,步长制药,消费红利,2000,29.119,25.28,50560.0,6.17,-13.18,6075.16,819549.82
2018-12-28,603156.SH,养元饮品,消费红利,1300,41.622,41.58,54054.0,6.6,-0.1,6075.16,819549.82
2019-03-29,600816.SH,建元信托,金融红利,16800,8.067,7.23,121464.0,11.02,-10.38,1963.93,1102126.93
2019-03-29,600177.SH,雅戈尔,消费红利,4700,11.959,9.11,42817.0,3.88,-23.83,1963.93,1102126.93
2019-03-29,600873.SH,梅花生物,消费红利,24300,5.318,5.2,126360.0,11.47,-2.21,1963.93,1102126.93
2019-03-29,603766.SH,隆鑫通用,消费红利,25000,5.902,5.06,126500.0,11.48,-14.27,1963.93,1102126.93
2019-03-29,600398.SH,海澜之家,消费红利,4500,8.488,9.77,43965.0,3.99,15.1,1963.93,1102126.93
2019-03-29,000429.SZ,粤高速Ａ,基础设施红利,9200,8.142,9.08,83536.0,7.58,11.53,1963.93,1102126.93
2019-03-29,601567.SH,三星电气,防御红利,8500,6.374,7.14,60690.0,5.51,12.02,1963.93,1102126.93
2019-03-29,002335.SZ,科华数据,防御红利,5500,17.058,18.99,104445.0,9.48,11.33,1963.93,1102126.93
2019-03-29,600516.SH,方大炭素,周期资源红利,1500,22.613,22.59,33885.0,3.07,-0.1,1963.93,1102126.93
2019-03-29,002517.SZ,恺英网络,防御红利,13000,4.213,4.84,62920.0,5.71,14.89,1963.93,1102126.93
2019-03-29,002756.SZ,永兴材料,周期资源红利,2400,15.916,15.9,38160.0,3.46,-0.1,1963.93,1102126.93
2019-03-29,000513.SZ,丽珠集团,消费红利,2400,34.238,34.99,83976.0,7.62,2.2,1963.93,1102126.93
2019-03-29,603858.SH,步长制药,消费红利,2900,29.082,28.97,84013.0,7.62,-0.38,1963.93,1102126.93
2019-03-29,603156.SH,养元饮品,消费红利,800,41.622,57.81,46248.0,4.2,38.89,1963.93,1102126.93
2019-03-29,601098.SH,中南传媒,消费红利,3200,12.883,12.87,41184.0,3.74,-0.1,1963.93,1102126.93
2019-06-28,511880.SH,银华日利,现金管理,200,115.304,115.189,23037.72,2.46,-0.1,18710.67,936629.39
2019-06-28,600816.SH,建元信托,金融红利,16800,8.067,5.05,84840.0,9.06,-37.4,18710.67,936629.39
2019-06-28,600177.SH,雅戈尔,消费红利,11700,8.607,6.35,74295.0,7.93,-26.22,18710.67,936629.39
2019-06-28,600873.SH,梅花生物,消费红利,15700,5.318,4.79,75203.0,8.03,-9.92,18710.67,936629.39
2019-06-28,603766.SH,隆鑫通用,消费红利,17900,5.902,4.19,75001.0,8.01,-29.01,18710.67,936629.39
2019-06-28,600704.SH,物产中大,基础设施红利,5000,5.425,5.42,27100.0,2.89,-0.1,18710.67,936629.39
2019-06-28,000429.SZ,粤高速Ａ,基础设施红利,9200,8.142,7.55,69460.0,7.42,-7.27,18710.67,936629.39
2019-06-28,601567.SH,三星电气,防御红利,4800,6.374,5.8,27840.0,2.97,-9.01,18710.67,936629.39
2019-06-28,600153.SH,建发股份,基础设施红利,6100,8.889,8.88,54168.0,5.78,-0.1,18710.67,936629.39
2019-06-28,002335.SZ,科华数据,防御红利,3200,17.058,17.65,56480.0,6.03,3.47,18710.67,936629.39
2019-06-28,600516.SH,方大炭素,周期资源红利,1500,22.613,12.29,18435.0,1.97,-45.65,18710.67,936629.39
2019-06-28,002517.SZ,恺英网络,防御红利,25800,3.707,3.19,82302.0,8.79,-13.94,18710.67,936629.39
2019-06-28,000513.SZ,丽珠集团,消费红利,1600,34.238,33.23,53168.0,5.68,-2.94,18710.67,936629.39
2019-06-28,603858.SH,步长制药,消费红利,2900,29.082,25.77,74733.0,7.98,-11.39,18710.67,936629.39
2019-06-28,603156.SH,养元饮品,消费红利,2000,38.919,37.08,74160.0,7.92,-4.72,18710.67,936629.39
2019-06-28,000039.SZ,中集集团,基础设施红利,2500,10.691,10.68,26700.0,2.85,-0.1,18710.67,936629.39
2019-06-28,603444.SH,吉比特,防御红利,100,210.17,209.96,20996.0,2.24,-0.1,18710.67,936629.39
2019-09-27,600816.SH,建元信托,金融红利,16800,8.067,4.9,82320.0,9.33,-39.26,8352.76,882270.76
2019-09-27,600177.SH,雅戈尔,消费红利,11700,8.607,6.41,74997.0,8.5,-25.53,8352.76,882270.76
2019-09-27,600873.SH,梅花生物,消费红利,15700,5.318,4.32,67824.0,7.69,-18.76,8352.76,882270.76
2019-09-27,603766.SH,隆鑫通用,消费红利,17900,5.902,3.59,64261.0,7.28,-39.18,8352.76,882270.76
2019-09-27,000429.SZ,粤高速Ａ,基础设施红利,9200,8.142,7.67,70564.0,8.0,-5.79,8352.76,882270.76
2019-09-27,601567.SH,三星电气,防御红利,4800,6.374,6.84,32832.0,3.72,7.31,8352.76,882270.76
2019-09-27,600153.SH,建发股份,基础设施红利,6100,8.889,8.54,52094.0,5.9,-3.92,8352.76,882270.76
2019-09-27,002335.SZ,科华数据,防御红利,3200,17.058,18.06,57792.0,6.55,5.87,8352.76,882270.76
2019-09-27,600516.SH,方大炭素,周期资源红利,1500,22.613,11.7,17550.0,1.99,-48.26,8352.76,882270.76
2019-09-27,002517.SZ,恺英网络,防御红利,25800,3.707,2.97,76626.0,8.69,-19.88,8352.76,882270.76
2019-09-27,600170.SH,上海建工,基础设施红利,7200,3.353,3.35,24120.0,2.73,-0.1,8352.76,882270.76
2019-09-27,603858.SH,步长制药,消费红利,2900,29.082,18.82,54578.0,6.19,-35.29,8352.76,882270.76
2019-09-27,603156.SH,养元饮品,消费红利,2000,38.919,28.26,56520.0,6.41,-27.39,8352.76,882270.76
2019-09-27,000039.SZ,中集集团,基础设施红利,4900,10.249,9.78,47922.0,5.43,-4.58,8352.76,882270.76
2019-09-27,603699.SH,纽威股份,防御红利,4100,11.562,11.55,47355.0,5.37,-0.1,8352.76,882270.76
2019-09-27,601155.SH,新城控股,基础设施红利,1700,27.417,27.39,46563.0,5.28,-0.1,8352.76,882270.76
2019-12-27,511880.SH,银华日利,现金管理,300,116.659,116.542,34962.69,3.85,-0.1,17693.98,908135.67
2019-12-27,600816.SH,建元信托,金融红利,16800,8.067,4.53,76104.0,8.38,-43.85,17693.98,908135.67
2019-12-27,600177.SH,雅戈尔,消费红利,11700,8.607,6.86,80262.0,8.84,-20.3,17693.98,908135.67
2019-12-27,002372.SZ,伟星新材,防御红利,2000,12.683,12.67,25340.0,2.79,-0.1,17693.98,908135.67
2019-12-27,600873.SH,梅花生物,消费红利,15700,5.318,4.37,68609.0,7.55,-17.82,17693.98,908135.67
2019-12-27,603766.SH,隆鑫通用,消费红利,17900,5.902,3.69,66051.0,7.27,-37.48,17693.98,908135.67
2019-12-27,000429.SZ,粤高速Ａ,基础设施红利,9200,8.142,8.01,73692.0,8.11,-1.62,17693.98,908135.67
2019-12-27,601567.SH,三星电气,防御红利,4800,6.374,7.24,34752.0,3.83,13.59,17693.98,908135.67
2019-12-27,600153.SH,建发股份,基础设施红利,6100,8.889,8.72,53192.0,5.86,-1.9,17693.98,908135.67
2019-12-27,002335.SZ,科华数据,防御红利,4600,16.847,16.35,75210.0,8.28,-2.95,17693.98,908135.67
2019-12-27,002517.SZ,恺英网络,防御红利,25800,3.707,2.58,66564.0,7.33,-30.4,17693.98,908135.67
2019-12-27,603858.SH,步长制药,消费红利,2900,29.082,20.35,59015.0,6.5,-30.02,17693.98,908135.67
2019-12-27,603156.SH,养元饮品,消费红利,2000,38.919,28.49,56980.0,6.27,-26.8,17693.98,908135.67
2019-12-27,000039.SZ,中集集团,基础设施红利,4900,10.249,10.06,49294.0,5.43,-1.85,17693.98,908135.67
2019-12-27,603699.SH,纽威股份,防御红利,1900,11.562,13.77,26163.0,2.88,19.1,17693.98,908135.67
2019-12-27,600566.SH,济川药业,消费红利,1900,23.313,23.29,44251.0,4.87,-0.1,17693.98,908135.67
2020-03-27,511880.SH,银华日利,现金管理,100,116.659,117.24,11723.97,1.35,0.5,9902.39,865994.36
2020-03-27,600816.SH,建元信托,金融红利,27700,5.877,2.5,69250.0,8.0,-57.46,9902.39,865994.36
2020-03-27,600177.SH,雅戈尔,消费红利,8200,8.607,6.52,53464.0,6.17,-24.25,9902.39,865994.36
2020-03-27,002372.SZ,伟星新材,防御红利,4100,11.914,11.17,45797.0,5.29,-6.24,9902.39,865994.36
2020-03-27,600873.SH,梅花生物,消费红利,15700,5.318,4.31,67667.0,7.81,-18.95,9902.39,865994.36
2020-03-27,603766.SH,隆鑫通用,消费红利,17900,5.902,3.39,60681.0,7.01,-42.57,9902.39,865994.36
2020-03-27,600398.SH,海澜之家,消费红利,5500,6.416,6.41,35255.0,4.07,-0.1,9902.39,865994.36
2020-03-27,600704.SH,物产中大,基础设施红利,9800,4.705,4.7,46060.0,5.32,-0.1,9902.39,865994.36
2020-03-27,000429.SZ,粤高速Ａ,基础设施红利,9200,8.142,6.83,62836.0,7.26,-16.11,9902.39,865994.36
2020-03-27,600153.SH,建发股份,基础设施红利,9300,8.396,7.45,69285.0,8.0,-11.27,9902.39,865994.36
2020-03-27,002517.SZ,恺英网络,防御红利,25800,3.707,2.93,75594.0,8.73,-20.96,9902.39,865994.36
2020-03-27,603858.SH,步长制药,消费红利,2900,29.082,20.26,58754.0,6.78,-30.33,9902.39,865994.36
2020-03-27,603156.SH,养元饮品,消费红利,2000,38.919,25.06,50120.0,5.79,-35.61,9902.39,865994.36
2020-03-27,601098.SH,中南传媒,消费红利,3300,10.541,10.53,34749.0,4.01,-0.1,9902.39,865994.36
2020-03-27,000039.SZ,中集集团,基础设施红利,8900,9.116,7.72,68708.0,7.93,-15.31,9902.39,865994.36
2020-03-27,600606.SH,绿地控股,基础设施红利,8300,5.566,5.56,46148.0,5.33,-0.1,9902.39,865994.36
2020-06-26,511880.SH,银华日利,现金管理,500,117.582,117.695,58847.44,6.35,0.1,18089.6,927192.05
2020-06-26,600816.SH,建元信托,金融红利,27700,5.877,2.22,61494.0,6.63,-62.23,18089.6,927192.05
2020-06-26,002372.SZ,伟星新材,防御红利,2200,11.914,11.81,25982.0,2.8,-0.87,18089.6,927192.05
2020-06-26,600873.SH,梅花生物,消费红利,15700,5.318,4.77,74889.0,8.08,-10.3,18089.6,927192.05
2020-06-26,603766.SH,隆鑫通用,消费红利,17900,5.902,3.86,69094.0,7.45,-34.6,18089.6,927192.05
2020-06-26,600398.SH,海澜之家,消费红利,11800,6.149,5.91,69738.0,7.52,-3.89,18089.6,927192.05
2020-06-26,600704.SH,物产中大,基础设施红利,18100,4.484,4.22,76382.0,8.24,-5.9,18089.6,927192.05
2020-06-26,000429.SZ,粤高速Ａ,基础设施红利,9200,8.142,6.94,63848.0,6.89,-14.76,18089.6,927192.05
2020-06-26,600153.SH,建发股份,基础设施红利,5800,8.396,8.89,51562.0,5.56,5.88,18089.6,927192.05
2020-06-26,002517.SZ,恺英网络,防御红利,13200,3.707,3.89,51348.0,5.54,4.94,18089.6,927192.05
2020-06-26,603858.SH,步长制药,消费红利,2900,29.082,27.33,79257.0,8.55,-6.02,18089.6,927192.05
2020-06-26,603156.SH,养元饮品,消费红利,3300,31.908,21.1,69630.0,7.51,-33.87,18089.6,927192.05
2020-06-26,601098.SH,中南传媒,消费红利,3300,10.541,10.65,35145.0,3.79,1.04,18089.6,927192.05
2020-06-26,603699.SH,纽威股份,防御红利,1500,16.016,16.0,24000.0,2.59,-0.1,18089.6,927192.05
2020-06-26,600606.SH,绿地控股,基础设施红利,8300,5.566,5.67,47061.0,5.08,1.88,18089.6,927192.05
2020-06-26,600970.SH,中材国际,基础设施红利,9500,5.355,5.35,50825.0,5.48,-0.1,18089.6,927192.05
