ts_code,trade_date,close,pct_chg
H00922.CSI,20251114,12047.3231,-0.5934
H00922.CSI,20251113,12119.2356,0.269
H00922.CSI,20251112,12086.7179,0.0662
H00922.CSI,20251111,12078.7169,-0.2063
H00922.CSI,20251110,12103.6809,0.7669
H00922.CSI,20251107,12011.5656,0.1226
H00922.CSI,20251106,11996.8592,0.3933
H00922.CSI,20251105,11949.8637,0.4201
H00922.CSI,20251104,11899.8725,0.3701
H00922.CSI,20251103,11855.9896,0.902
H00922.CSI,20251031,11750.0054,-0.0512
H00922.CSI,20251030,11756.0258,-0.4103
H00922.CSI,20251029,11804.4653,0.0444
H00922.CSI,20251028,11799.2279,-0.5253
H00922.CSI,20251027,11861.5421,0.4672
H00922.CSI,20251024,11806.3816,-0.5185
H00922.CSI,20251023,11867.9118,0.8186
H00922.CSI,20251022,11771.5472,0.0983
H00922.CSI,20251021,11759.9862,0.043
H00922.CSI,20251020,11754.9347,0.7502
H00922.CSI,20251017,11667.4085,-0.7674
H00922.CSI,20251016,11757.6421,0.3884
H00922.CSI,20251015,11712.1498,0.4553
H00922.CSI,20251014,11659.0663,1.1198
H00922.CSI,20251013,11529.9592,-0.4407
H00922.CSI,20251010,11581.0003,1.0299
H00922.CSI,20251009,11462.9433,0.7562
H00922.CSI,20250930,11376.9082,-0.2347
H00922.CSI,20250929,11403.6778,0.4304
H00922.CSI,20250926,11354.8086,0.3025
H00922.CSI,20250925,11320.5591,-0.4853
H00922.CSI,20250924,11375.7611,0.2557
H00922.CSI,20250923,11346.7527,0.3684
H00922.CSI,20250922,11305.1091,-0.6343
H00922.CSI,20250919,11377.2788,0.8224
H00922.CSI,20250918,11284.4806,-1.7776
H00922.CSI,20250917,11488.7014,0.2643
H00922.CSI,20250916,11458.4144,0.0068
H00922.CSI,20250915,11457.6398,-0.3167
H00922.CSI,20250911,11552.7325,0.4319
H00922.CSI,20250910,11503.0454,-0.4895
H00922.CSI,20250909,11559.6323,0.2241
H00922.CSI,20250908,11533.7904,0.7722
H00922.CSI,20250905,11445.4066,0.3088
H00922.CSI,20250904,11410.1756,-0.0436
H00922.CSI,20250903,11415.1509,-0.8427
H00922.CSI,20250902,11512.1631,0.3154
H00922.CSI,20250901,11475.9708,-0.2399
H00922.CSI,20250829,11503.5708,-0.0601
H00922.CSI,20250828,11510.4921,0.2126
H00922.CSI,20250827,11486.0783,-1.8035
H00922.CSI,20250826,11697.029,-0.1142
H00922.CSI,20250825,11710.4075,0.7336
H00922.CSI,20250822,11625.1201,-0.1523
H00922.CSI,20250821,11642.8489,0.5364
H00922.CSI,20250820,11580.7322,0.7551
H00922.CSI,20250819,11493.9367,-0.0957
H00922.CSI,20250818,11504.9448,-0.1919
H00922.CSI,20250815,11527.0692,0.2398
H00922.CSI,20250814,11499.4946,-0.9577
H00922.CSI,20250813,11610.6892,-0.5155
H00922.CSI,20250812,11670.8485,0.5606
H00922.CSI,20250811,11605.7845,-0.4259
H00922.CSI,20250808,11655.4204,0.0523
H00922.CSI,20250807,11649.3308,0.1691
H00922.CSI,20250806,11629.6669,0.6343
H00922.CSI,20250805,11556.3598,1.0886
H00922.CSI,20250804,11431.9087,0.4695
H00922.CSI,20250801,11378.49,-0.0022
H00922.CSI,20250731,11378.7358,-1.7337
H00922.CSI,20250730,11579.487,0.2637
H00922.CSI,20250729,11549.0338,-0.0372
H00922.CSI,20250728,11553.3318,-1.0237
H00922.CSI,20250725,11672.826,-0.5864
H00922.CSI,20250724,11741.6786,0.4399
H00922.CSI,20250723,11690.2543,-0.3285
H00922.CSI,20250722,11728.7852,1.6454
H00922.CSI,20250721,11538.9264,1.2552
H00922.CSI,20250718,11395.8797,0.4733
H00922.CSI,20250717,11342.1925,-0.0237
H00922.CSI,20250716,11344.8807,-0.355
H00922.CSI,20250715,11385.294,-1.1007
H00922.CSI,20250714,11512.0098,0.5934
H00922.CSI,20250711,11444.1059,-0.5588
H00922.CSI,20250710,11508.4167,0.7532
H00922.CSI,20250709,11422.3823,0.3638
H00922.CSI,20250708,11380.9818,-0.0492
H00922.CSI,20250707,11386.5839,0.5071
H00922.CSI,20250703,11267.0079,0.0526
H00922.CSI,20250702,11261.0812,0.7176
H00922.CSI,20250701,11180.8426,0.8145
H00922.CSI,20250630,11090.508,-0.0536
H00922.CSI,20250627,11096.4568,-0.4022
H00922.CSI,20250626,11141.265,0.0739
H00922.CSI,20250625,11133.0376,0.6523
H00922.CSI,20250624,11060.8869,0.3202
H00922.CSI,20250623,11025.5794,0.3489
H00922.CSI,20250620,10987.2442,0.3211
H00922.CSI,20250619,10952.0771,-0.5956
H00922.CSI,20250618,11017.703,-0.0032
H00922.CSI,20250617,11018.0532,-0.0097
H00922.CSI,20250616,11019.1269,0.227
H00922.CSI,20250613,10994.1709,-0.6099
H00922.CSI,20250612,11061.6409,0.0584
H00922.CSI,20250611,11055.1792,0.4021
H00922.CSI,20250610,11010.9076,0.0029
H00922.CSI,20250609,11010.5876,0.2668
H00922.CSI,20250606,10981.2887,0.0737
H00922.CSI,20250605,10973.2061,-0.5725
H00922.CSI,20250604,11036.3896,0.3666
H00922.CSI,20250603,10996.0829,0.3653
H00922.CSI,20250530,10956.0598,0.1527
H00922.CSI,20250529,10939.3601,0.2019
H00922.CSI,20250528,10917.3168,0.3468
H00922.CSI,20250527,10879.5867,-0.2599
H00922.CSI,20250526,10907.9381,-0.6622
H00922.CSI,20250523,10980.657,-0.9436
H00922.CSI,20250522,11085.2563,-0.1542
H00922.CSI,20250521,11102.3755,0.7975
H00922.CSI,20250520,11014.5321,0.3141
H00922.CSI,20250519,10980.0417,0.3237
H00922.CSI,20250516,10944.6186,-0.5555
H00922.CSI,20250515,11005.7606,-0.3462
H00922.CSI,20250514,11043.9927,0.5644
H00922.CSI,20250513,10982.0113,0.6991
H00922.CSI,20250512,10905.7697,0.3461
H00922.CSI,20250509,10868.1581,0.5623
H00922.CSI,20250508,10807.3916,0.1572
H00922.CSI,20250507,10790.4262,0.6768
H00922.CSI,20250506,10717.8927,0.2526
H00922.CSI,20250430,10690.89,-0.6148
H00922.CSI,20250429,10757.0261,-0.2135
H00922.CSI,20250428,10780.0376,-0.0167
H00922.CSI,20250425,10781.8385,-0.1312
H00922.CSI,20250424,10796.0068,0.5372
H00922.CSI,20250423,10738.3162,-0.4455
H00922.CSI,20250422,10786.3665,0.3879
H00922.CSI,20250421,10744.6915,-0.1358
H00922.CSI,20250418,10759.2999,0.0687
H00922.CSI,20250417,10751.9088,-0.2067
H00922.CSI,20250416,10774.1796,0.4546
H00922.CSI,20250415,10725.4215,0.4797
H00922.CSI,20250414,10674.2196,0.8956
H00922.CSI,20250411,10579.4667,-0.4503
H00922.CSI,20250410,10627.3182,0.9455
H00922.CSI,20250409,10527.7735,0.2979
H00922.CSI,20250408,10496.5041,2.5552
H00922.CSI,20250407,10234.976,-6.6717
H00922.CSI,20250403,10966.6315,0.1352
H00922.CSI,20250402,10951.8203,0.3631
H00922.CSI,20250401,10912.1981,0.9712
H00922.CSI,20250331,10807.2366,-0.5239
H00922.CSI,20250328,10864.1534,-0.7261
H00922.CSI,20250327,10943.6118,-0.0939
H00922.CSI,20250326,10953.8949,-0.1393
H00922.CSI,20250325,10969.1761,0.6338
H00922.CSI,20250324,10900.0892,0.5598
H00922.CSI,20250321,10839.4101,-0.4257
H00922.CSI,20250320,10885.7523,-0.2754
H00922.CSI,20250319,10915.8173,0.1508
H00922.CSI,20250318,10899.3768,-0.1716
H00922.CSI,20250317,10918.1138,0.3692
H00922.CSI,20250314,10877.9552,0.7607
H00922.CSI,20250313,10795.8281,0.6993
H00922.CSI,20250312,10720.8591,-0.4022
H00922.CSI,20250311,10764.1551,0.637
H00922.CSI,20250310,10696.0174,0.2932
H00922.CSI,20250307,10664.7494,0.1354
H00922.CSI,20250306,10650.3306,-0.0237
H00922.CSI,20250305,10652.8514,0.474
H00922.CSI,20250304,10602.5969,0.0097
H00922.CSI,20250303,10601.5675,-0.1082
H00922.CSI,20250228,10613.0509,-0.7292
H00922.CSI,20250227,10691.0139,1.1055
H00922.CSI,20250226,10574.1163,1.254
H00922.CSI,20250225,10443.1619,-0.662
H00922.CSI,20250224,10512.7546,0.0847
H00922.CSI,20250221,10503.8579,-0.6432
H00922.CSI,20250220,10571.854,-0.2388
H00922.CSI,20250219,10597.162,-0.2808
H00922.CSI,20250218,10627.0075,-0.3361
H00922.CSI,20250217,10662.849,-0.4207
H00922.CSI,20250214,10707.8932,0.1947
H00922.CSI,20250213,10687.0903,0.0368
H00922.CSI,20250212,10683.1615,0.0226
H00922.CSI,20250211,10680.7514,0.379
H00922.CSI,20250210,10640.4206,-0.114
H00922.CSI,20250207,10652.5657,0.6727
H00922.CSI,20250206,10581.3799,0.0819
H00922.CSI,20250205,10572.7181,-1.9707
H00922.CSI,20250127,10785.2651,1.2657
H00922.CSI,20250124,10650.4671,0.7215
H00922.CSI,20250123,10574.1725,1.0817
H00922.CSI,20250122,10461.0144,-0.9282
H00922.CSI,20250121,10559.0231,-0.6194
H00922.CSI,20250120,10624.8315,-0.1479
H00922.CSI,20250117,10640.5667,-0.2786
H00922.CSI,20250116,10670.297,0.8102
H00922.CSI,20250115,10584.5403,0.0332
H00922.CSI,20250114,10581.0224,1.8385
H00922.CSI,20250113,10390.0045,-0.775
H00922.CSI,20250110,10471.1597,-1.4472
H00922.CSI,20250109,10624.9244,-1.4782
H00922.CSI,20250108,10784.3381,-0.1772
H00922.CSI,20250107,10803.4825,-0.2639
H00922.CSI,20250106,10832.0688,0.366
H00922.CSI,20250103,10792.5728,-0.837
H00922.CSI,20250102,10883.6693,-1.9941
H00922.CSI,20241231,11105.1173,-0.5487
H00922.CSI,20241230,11166.3927,1.2034
H00922.CSI,20241227,11033.6098,0.2124
H00922.CSI,20241226,11010.2276,-0.4614
H00922.CSI,20241225,11061.2695,0.3887
H00922.CSI,20241224,11018.4404,1.147
H00922.CSI,20241223,10893.491,0.0496
H00922.CSI,20241220,10888.0897,-0.8327
H00922.CSI,20241219,10979.5205,-0.9621
H00922.CSI,20241218,11086.1853,0.6202
H00922.CSI,20241217,11017.8549,-0.3609
H00922.CSI,20241216,11057.7607,0.837
H00922.CSI,20241213,10965.977,-1.7491
H00922.CSI,20241212,11161.1933,0.3915
H00922.CSI,20241211,11117.6669,0.5495
H00922.CSI,20241210,11056.9144,0.0199
H00922.CSI,20241209,11054.7144,0.1639
H00922.CSI,20241206,11036.6292,1.3677
H00922.CSI,20241205,10887.7204,-0.1665
H00922.CSI,20241204,10905.8734,0.1655
H00922.CSI,20241203,10887.8581,1.0201
H00922.CSI,20241202,10777.916,0.5262
H00922.CSI,20241129,10721.5044,0.6311
H00922.CSI,20241128,10654.2698,-0.3602
H00922.CSI,20241127,10692.7842,1.086
H00922.CSI,20241126,10577.9096,0.038
H00922.CSI,20241125,10573.8924,0.1558
H00922.CSI,20241122,10557.4431,-2.7118
H00922.CSI,20241121,10851.7178,-0.0844
H00922.CSI,20241120,10860.8879,0.2984
H00922.CSI,20241119,10828.5762,0.0828
H00922.CSI,20241118,10819.6143,1.6498
H00922.CSI,20241115,10644.0134,-0.301
H00922.CSI,20241114,10676.1496,-1.291
H00922.CSI,20241113,10815.7781,0.4292
H00922.CSI,20241112,10769.5546,-0.5231
H00922.CSI,20241111,10826.1864,-0.7052
H00922.CSI,20241108,10903.0725,-1.358
H00922.CSI,20241107,11053.1797,1.998
H00922.CSI,20241106,10836.6599,-0.3663
H00922.CSI,20241105,10876.5016,1.2828
H00922.CSI,20241104,10738.7494,0.8606
H00922.CSI,20241101,10647.1211,0.8134
H00922.CSI,20241031,10561.2198,-0.378
H00922.CSI,20241030,10601.2927,-0.8625
H00922.CSI,20241029,10693.5252,-1.5271
H00922.CSI,20241028,10859.3538,0.9937
H00922.CSI,20241025,10752.5053,0.101
H00922.CSI,20241024,10741.6552,-0.4836
H00922.CSI,20241023,10793.8526,0.1798
H00922.CSI,20241022,10774.4796,0.6476
H00922.CSI,20241021,10705.1578,-0.6462
H00922.CSI,20241018,10774.7825,0.8738
H00922.CSI,20241017,10681.4515,-1.6694
H00922.CSI,20241016,10862.7955,1.3778
H00922.CSI,20241015,10715.164,-2.2146
H00922.CSI,20241014,10957.8382,2.6268
H00922.CSI,20241011,10677.3664,-1.7544
H00922.CSI,20241010,10868.0393,3.1035
H00922.CSI,20241009,10540.9025,-7.644
H00922.CSI,20241008,11413.3351,0.9534
H00922.CSI,20240930,11305.5441,6.4117
H00922.CSI,20240927,10624.3478,1.4552
H00922.CSI,20240926,10471.9551,3.6334
H00922.CSI,20240925,10104.8027,1.3888
H00922.CSI,20240924,9966.3896,4.5146
H00922.CSI,20240923,9535.8823,1.0635
H00922.CSI,20240920,9435.5389,-0.0953
H00922.CSI,20240919,9444.5382,0.3426
H00922.CSI,20240918,9412.2884,1.1477
H00922.CSI,20240913,9305.4873,-0.3983
H00922.CSI,20240912,9342.698,0.2951
H00922.CSI,20240911,9315.2069,-1.9143
H00922.CSI,20240910,9497.0039,0.0836
H00922.CSI,20240909,9489.0724,-1.6885
H00922.CSI,20240906,9652.0518,-0.9648
H00922.CSI,20240905,9746.08,0.0654
H00922.CSI,20240904,9739.7092,-0.13
H00922.CSI,20240903,9752.3836,-0.7155
H00922.CSI,20240902,9822.6637,0.368
H00922.CSI,20240830,9786.6471,0.3487
H00922.CSI,20240829,9752.6378,-1.4497
H00922.CSI,20240828,9896.1035,-0.4263
H00922.CSI,20240827,9938.4745,-0.019
H00922.CSI,20240826,9940.3624,-0.1126
H00922.CSI,20240823,9951.5719,0.1041
H00922.CSI,20240822,9941.2209,-0.158
H00922.CSI,20240821,9956.9495,-0.7861
H00922.CSI,20240820,10035.8427,-1.15
H00922.CSI,20240819,10152.5928,0.8432
H00922.CSI,20240816,10067.6997,0.0063
H00922.CSI,20240815,10067.0692,0.8957
H00922.CSI,20240814,9977.7012,-0.4113
H00922.CSI,20240813,10018.9102,0.1522
H00922.CSI,20240812,10003.6802,0.5581
H00922.CSI,20240809,9948.1614,-0.419
H00922.CSI,20240808,9990.023,0.4684
H00922.CSI,20240807,9943.445,0.27
H00922.CSI,20240806,9916.6722,-0.3139
H00922.CSI,20240805,9947.9007,-1.1524
H00922.CSI,20240802,10063.8781,-0.2555
H00922.CSI,20240801,10089.6572,-0.1763
H00922.CSI,20240731,10107.4797,1.5816
H00922.CSI,20240730,9950.1065,-0.5994
H00922.CSI,20240729,10010.1098,0.0948
H00922.CSI,20240726,10000.6248,0.0677
H00922.CSI,20240725,9993.8554,-0.24
H00922.CSI,20240724,10017.894,-0.1578
H00922.CSI,20240723,10033.724,-1.2409
H00922.CSI,20240722,10159.7991,-0.9237
H00922.CSI,20240719,10254.5228,-0.6418
H00922.CSI,20240718,10320.7641,0.2485
H00922.CSI,20240717,10295.1769,-0.5564
H00922.CSI,20240716,10352.7803,-0.475
H00922.CSI,20240715,10402.1942,0.8736
H00922.CSI,20240712,10312.1044,-0.0897
H00922.CSI,20240711,10321.3624,0.3148
H00922.CSI,20240710,10288.9757,-1.8046
H00922.CSI,20240709,10478.0651,1.1233
H00922.CSI,20240708,10361.6769,-0.5362
H00922.CSI,20240705,10417.5344,-0.2793
H00922.CSI,20240704,10446.7172,-0.6195
H00922.CSI,20240703,10511.8341,-0.7851
H00922.CSI,20240702,10595.0174,-0.1276
H00922.CSI,20240701,10608.5537,2.1781
H00922.CSI,20240628,10382.4177,0.5732
H00922.CSI,20240627,10323.2418,-0.5068
H00922.CSI,20240626,10375.8266,0.4034
H00922.CSI,20240625,10334.1414,0.321
H00922.CSI,20240624,10301.0793,-1.1969
H00922.CSI,20240621,10425.8684,0.0443
H00922.CSI,20240620,10421.2519,-0.2146
H00922.CSI,20240619,10443.6642,-0.2921
H00922.CSI,20240618,10474.259,0.3668
H00922.CSI,20240617,10435.9783,-1.2762
H00922.CSI,20240614,10570.8797,0.0535
H00922.CSI,20240613,10565.2323,-1.076
H00922.CSI,20240612,10680.1487,1.1648
H00922.CSI,20240611,10557.1763,-1.6622
H00922.CSI,20240607,10735.6255,0.786
H00922.CSI,20240606,10651.8968,0.3095
H00922.CSI,20240605,10619.0296,-1.2737
H00922.CSI,20240604,10756.0302,0.5099
H00922.CSI,20240603,10701.4596,-0.6119
H00922.CSI,20240531,10767.3473,0.0833
H00922.CSI,20240530,10758.3838,-0.8111
H00922.CSI,20240529,10846.3639,0.2227
H00922.CSI,20240528,10822.2575,-0.4752
H00922.CSI,20240527,10873.9344,1.4436
H00922.CSI,20240524,10719.1948,-0.2372
H00922.CSI,20240523,10744.6784,-1.2689
H00922.CSI,20240522,10882.7746,-0.0417
H00922.CSI,20240521,10887.3174,0.346
H00922.CSI,20240520,10849.7776,0.9375
H00922.CSI,20240517,10749.0048,1.032
H00922.CSI,20240516,10639.2081,0.2406
H00922.CSI,20240515,10613.672,-0.0673
H00922.CSI,20240514,10620.8187,-0.287
H00922.CSI,20240513,10651.3923,0.2819
H00922.CSI,20240510,10621.453,0.5408
H00922.CSI,20240509,10564.3163,0.7114
H00922.CSI,20240508,10489.6907,0.1197
H00922.CSI,20240507,10477.1475,0.0392
H00922.CSI,20240506,10473.0377,0.9938
H00922.CSI,20240430,10369.9765,0.1851
H00922.CSI,20240429,10350.8131,-0.0898
H00922.CSI,20240426,10360.1166,-0.6257
H00922.CSI,20240425,10425.35,0.5003
H00922.CSI,20240424,10373.4496,0.1435
H00922.CSI,20240423,10358.5861,-1.6636
H00922.CSI,20240422,10533.8292,-2.0292
H00922.CSI,20240419,10752.0065,0.296
H00922.CSI,20240418,10720.2731,0.4297
H00922.CSI,20240417,10674.4069,1.838
H00922.CSI,20240416,10481.7558,-0.3316
H00922.CSI,20240415,10516.6285,1.8493
H00922.CSI,20240412,10325.6782,-0.3378
H00922.CSI,20240411,10360.6739,0.8805
H00922.CSI,20240410,10270.2429,0.2326
H00922.CSI,20240409,10246.4066,-0.3644
H00922.CSI,20240408,10283.8787,-0.1614
H00922.CSI,20240403,10300.5085,0.9893
H00922.CSI,20240402,10199.6026,0.3718
H00922.CSI,20240401,10161.8241,0.2993
H00922.CSI,20240329,10131.5001,1.0341
H00922.CSI,20240328,10027.8061,-0.0946
H00922.CSI,20240327,10037.3032,-0.3377
H00922.CSI,20240326,10071.3135,-0.0673
H00922.CSI,20240325,10078.0991,0.0866
H00922.CSI,20240322,10069.3825,-0.3371
H00922.CSI,20240321,10103.4458,0.1234
H00922.CSI,20240320,10090.9926,0.3913
H00922.CSI,20240319,10051.6605,-0.3634
H00922.CSI,20240318,10088.3199,-0.2385
H00922.CSI,20240315,10112.4359,-0.0043
H00922.CSI,20240314,10112.8725,0.267
H00922.CSI,20240313,10085.947,-0.421
H00922.CSI,20240312,10128.5854,-1.8845
H00922.CSI,20240311,10323.1228,-0.7549
H00922.CSI,20240308,10401.64,0.5532
H00922.CSI,20240307,10344.4198,0.4789
H00922.CSI,20240306,10295.117,-0.028
H00922.CSI,20240305,10297.9961,0.5403
H00922.CSI,20240304,10242.6501,0.4712
H00922.CSI,20240301,10194.6107,0.0041
H00922.CSI,20240229,10194.1887,1.152
H00922.CSI,20240228,10078.0882,-0.9353
H00922.CSI,20240227,10173.235,0.5249
H00922.CSI,20240226,10120.1136,-1.7602
H00922.CSI,20240223,10301.4362,-0.3537
H00922.CSI,20240222,10338.0013,1.4588
H00922.CSI,20240221,10189.3597,0.0233
H00922.CSI,20240220,10186.9826,1.1462
H00922.CSI,20240219,10071.5433,1.9959
H00922.CSI,20240208,9874.4628,0.1429
H00922.CSI,20240207,9860.375,1.9685
H00922.CSI,20240206,9670.0168,2.3597
H00922.CSI,20240205,9447.093,-0.082
H00922.CSI,20240202,9454.8455,-0.0793
H00922.CSI,20240201,9462.3484,-0.9953
H00922.CSI,20240131,9557.4692,-0.3714
H00922.CSI,20240130,9593.0968,-1.315
H00922.CSI,20240129,9720.9282,0.2679
H00922.CSI,20240126,9694.9547,1.3078
H00922.CSI,20240125,9569.8032,2.8813
H00922.CSI,20240124,9301.7928,2.2235
H00922.CSI,20240123,9099.4627,1.198
H00922.CSI,20240122,8991.7453,-3.3062
H00922.CSI,20240119,9299.199,-0.5879
H00922.CSI,20240118,9354.1879,-0.6555
H00922.CSI,20240117,9415.9114,-1.3998
H00922.CSI,20240116,9549.5882,0.3487
H00922.CSI,20240115,9516.4065,0.4987
H00922.CSI,20240112,9469.1825,0.2358
H00922.CSI,20240111,9446.9073,-0.5141
H00922.CSI,20240110,9495.7238,-0.5494
H00922.CSI,20240109,9548.1861,0.5625
H00922.CSI,20240108,9494.7805,-1.0438
H00922.CSI,20240105,9594.9287,0.0606
H00922.CSI,20240104,9589.1212,0.4331
H00922.CSI,20240103,9547.7703,1.0594
H00922.CSI,20240102,9447.6861,1.0327
H00922.CSI,20231229,9351.114,0.5234
H00922.CSI,20231228,9302.4296,-0.1281
H00922.CSI,20231227,9314.3594,0.5743
H00922.CSI,20231226,9261.1732,-0.5895
H00922.CSI,20231225,9316.0958,0.1566
H00922.CSI,20231222,9301.5313,-0.2298
H00922.CSI,20231221,9322.9581,-0.0996
H00922.CSI,20231220,9332.2529,-0.4475
H00922.CSI,20231219,9374.2071,-0.1743
H00922.CSI,20231218,9390.5758,-0.2235
H00922.CSI,20231215,9411.6108,-0.5903
H00922.CSI,20231214,9467.5007,-0.0912
H00922.CSI,20231213,9476.1422,-0.8261
H00922.CSI,20231212,9555.0745,0.7613
H00922.CSI,20231211,9482.8832,1.53
H00922.CSI,20231208,9339.9842,-0.0188
H00922.CSI,20231207,9341.7401,0.1513
