ts_code,ann_date,f_ann_date,end_date,n_cashflow_act,c_pay_acq_const_fiolta
600011.SH,20100811,20100811,20100630,9038964282.0,9350536591.0
600011.SH,20100421,20100421,20100331,4252227140.0,3614777529.0
600011.SH,20100324,20100324,20091231,15989435076.0,22930085699.0
600011.SH,20091021,20091021,20090930,11365699579.0,16453450999.0
600011.SH,20090812,20090812,20090630,6385193029.0,10108040105.0
600011.SH,20090422,20090422,20090331,3982833525.0,4723899512.0
600011.SH,20090401,20090401,20081231,5185893555.0,27985574026.0
600011.SH,20081022,20081022,20080930,2282040138.0,18119628109.0
600011.SH,20080828,20080828,20080630,3151421112.0,11623702962.0
600011.SH,20080423,20080423,20080331,1801798409.0,4528062747.0
600011.SH,20080326,20080326,20071231,12221403038.0,15442320214.0
600011.SH,20071024,20071024,20070930,9194933798.0,10465242111.0
600011.SH,20070815,20070815,20070630,5589717900.0,6751723741.0
600011.SH,20070425,20070425,20070331,3070789332.0,2916029050.0
600011.SH,20080326,20070404,20061231,13858926316.0,17585979591.0
600011.SH,20071024,20061025,20060930,10771711744.0,12029631776.0
600011.SH,20070815,20060816,20060630,6576209413.0,7560622772.0
600011.SH,20070425,20060426,20060331,3486158169.0,3589189543.0
600011.SH,20060329,20060329,20051231,10530116717.0,13984242630.0
600015.SH,20131031,20131031,20130930,23005000000.0,1405000000.0
600015.SH,20130809,20130809,20130630,96967000000.0,189000000.0
600015.SH,20130426,20130426,20130331,-15546352681.62,378293825.62
600015.SH,20130426,20130426,20121231,94843935255.39,2818073834.86
600015.SH,20121026,20121026,20120930,63240140109.7,1713838425.19
600015.SH,20120810,20120810,20120630,13723857175.08,1006431157.0
600015.SH,20120428,20120428,20120331,-7385782768.12,457768924.63
600015.SH,20120327,20120327,20111231,79027153067.89,2832654695.29
600015.SH,20111028,20111028,20110930,21626520327.41,1148521403.13
600015.SH,20110812,20110812,20110630,-7512073499.39,840005841.32
600015.SH,20110429,20110429,20110331,-1494126717.38,422791871.71
600015.SH,20110326,20110326,20101231,23275343163.46,2551773202.44
600015.SH,20101029,20101029,20100930,-19108163588.83,1636567808.53
600015.SH,20100810,20100810,20100630,-12522891868.68,907394331.72
600015.SH,20100430,20100430,20100331,275342492.85,574600487.81
600015.SH,20100326,20100326,20091231,-40071357986.33,1426759302.24
600015.SH,20091031,20091031,20090930,7561826843.85,962278051.43
600015.SH,20090808,20090808,20090630,-67091029500.21,472938831.82
600015.SH,20090430,20090430,20090331,-62469359909.99,194023979.82
600015.SH,20090421,20090421,20081231,49866630039.5,1389400460.98
600015.SH,20081031,20081031,20080930,-5270446407.42,689848520.07
600015.SH,20080807,20080807,20080630,9925710515.15,577346755.44
600015.SH,20080430,20080430,20080331,-3520288905.48,233751149.68
600015.SH,20080318,20080318,20071231,-25728570438.21,1085507516.97
600015.SH,20071031,20071031,20070930,-35780290896.82,628978451.46
600015.SH,20070827,20070827,20070630,-22171215173.58,425645461.11
600015.SH,20070430,20070430,20070331,-32745986445.54,66932146.3
600015.SH,20070314,20070314,20061231,37893740826.21,603686901.87
600015.SH,20071031,20061031,20060930,38106375826.21,603686901.87
600015.SH,20060831,20060831,20060630,14624110193.14,254317576.92
600015.SH,20070430,20060421,20060331,4976792094.84,92994175.36
600015.SH,20070314,20060217,20051231,-6586158550.74,740847525.12
600016.SH,20131031,20131031,20130930,15721000000.0,5038000000.0
600016.SH,20130829,20130829,20130630,-32094000000.0,2071000000.0
600016.SH,20130425,20130425,20130331,22422000000.0,1519000000.0
600016.SH,20130329,20130329,20121231,-19889000000.0,9298000000.0
600016.SH,20121031,20121031,20120930,-48333000000.0,4390000000.0
600016.SH,20120824,20120824,20120630,-66954000000.0,2060000000.0
600016.SH,20120427,20120427,20120331,-43139000000.0,531000000.0
600016.SH,20120323,20120323,20111231,100926000000.0,6761000000.0
600016.SH,20111028,20111028,20110930,-13083000000.0,6146000000.0
600016.SH,20110817,20110817,20110630,-29275000000.0,3920000000.0
600016.SH,20110428,20110428,20110331,70778000000.0,4642000000.0
600016.SH,20110326,20110326,20101231,37422000000.0,4153000000.0
600016.SH,20101030,20101030,20100930,47297000000.0,2948000000.0
600016.SH,20100811,20100811,20100630,62467000000.0,1937000000.0
600016.SH,20100430,20100430,20100331,4992000000.0,554000000.0
600016.SH,20100420,20100420,20091231,56917000000.0,4827000000.0
600016.SH,20091021,20091021,20090930,1249000000.0,1991000000.0
600016.SH,20090819,20090819,20090630,-41666000000.0,1260000000.0
600016.SH,20090423,20090423,20090331,-42088000000.0,584000000.0
600016.SH,20090423,20090423,20081231,53202000000.0,1686000000.0
600016.SH,20081025,20081025,20080930,-6346239000.0,1218205000.0
600016.SH,20080826,20080826,20080630,18073637000.0,809661000.0
600016.SH,20080425,20080425,20080331,-6453939000.0,157156000.0
600016.SH,20080304,20080304,20071231,-11711832000.0,1360031000.0
600016.SH,20071020,20071020,20070930,3799334000.0,618687000.0
600016.SH,20070831,20070831,20070630,-12963483000.0,483970000.0
600016.SH,20070425,20070425,20070331,-36211930000.0,227562000.0
600016.SH,20070319,20070319,20061231,41090432000.0,961479000.0
600016.SH,20061028,20061028,20060930,11394494000.0,570709000.0
600016.SH,20070831,20060823,20060630,-4184983000.0,338079000.0
600016.SH,20060427,20060427,20060331,-21785326000.0,199578000.0
600016.SH,20070319,20060228,20051231,11590386000.0,1282117000.0
600017.SH,20131023,20131023,20130930,771757156.71,923837425.67
600017.SH,20130813,20130813,20130630,389405902.78,457572820.95
600017.SH,20130424,20130424,20130331,154608773.71,105008457.07
600017.SH,20130330,20130330,20121231,981654784.11,745855580.82
600017.SH,20121023,20121023,20120930,701558723.01,569685283.46
600017.SH,20120731,20120731,20120630,373713735.44,267824938.09
600017.SH,20120427,20120427,20120331,146868391.24,41300193.39
600017.SH,20120427,20120427,20111231,824693072.77,791984358.76
600017.SH,20111017,20111017,20110930,591677492.3,512242985.87
600017.SH,20110809,20110809,20110630,391296357.29,368765849.14
600017.SH,20110420,20110420,20110331,89039447.29,8115665.79
600017.SH,20110330,20110330,20101231,477953408.82,1035416623.71
600017.SH,20101028,20101028,20100930,255322520.06,789835500.87
600017.SH,20100803,20100803,20100630,119805294.73,727049774.91
600017.SH,20100413,20100413,20100331,203658659.61,171076078.74
600017.SH,20100323,20100323,20091231,493618169.32,1689410724.88
600017.SH,20091027,20091027,20090930,398263194.24,1642035365.66
600017.SH,20090818,20090818,20090630,179217661.45,316937035.62
600017.SH,20090428,20090428,20090331,83137614.05,163651304.91
600017.SH,20090217,20090217,20081231,369508449.92,638463034.51
600017.SH,20081024,20081024,20080930,420974503.86,506338912.75
600017.SH,20080821,20080821,20080630,227476377.83,262763306.17
600017.SH,20080408,20080408,20080331,82074624.55,103141868.13
600017.SH,20080318,20080318,20071231,267453575.16,689303294.26
600017.SH,20071031,20071031,20070930,253591951.35,698573617.67
600017.SH,20070723,20070723,20070630,103810906.93,514269860.71
600017.SH,20070423,20070423,20070331,64545541.43,297644097.16
600017.SH,20080318,20070124,20061231,210618427.08,551632943.06
600017.SH,20071031,20061030,20060930,251165618.46,441482324.77
600017.SH,20060919,20060919,20060630,91882682.01,183398157.49
600017.SH,20060919,20060919,20051231,263587991.78,492370916.15
600017.SH,20060919,20060919,20041231,200500970.82,433480621.95
600017.SH,20060919,20060919,20031231,244275017.83,324105700.54
600018.SH,20131030,20131030,20130930,5680289446.74,1977614639.96
600018.SH,20130829,20130829,20130630,4355557638.88,1618628027.78
600018.SH,20130425,20130425,20130331,1326767131.68,403500302.19
600018.SH,20130327,20130327,20121231,6541665712.26,1638654611.12
600018.SH,20121030,20121030,20120930,5570213175.45,1777316400.46
600018.SH,20120829,20120829,20120630,4484035721.64,898349749.85
600018.SH,20120428,20120428,20120331,1523237347.74,515618264.88
600018.SH,20120328,20120328,20111231,7236378852.5,2223619212.53
600018.SH,20111029,20111029,20110930,5480406020.89,1371379885.87
600018.SH,20110830,20110830,20110630,3225386223.63,813179712.66
600018.SH,20110430,20110430,20110331,1061266648.5,479047330.07
600018.SH,20110421,20110421,20101231,8219321840.23,3095139702.39
600018.SH,20101026,20101026,20100930,5125453215.41,1682472460.72
600018.SH,20100821,20100821,20100630,2840845978.13,1188662715.12
600018.SH,20100420,20100420,20100331,1295865106.51,467660620.97
600018.SH,20100327,20100327,20091231,1234491353.17,2062862750.51
600018.SH,20091031,20091031,20090930,2219912436.2,1416324687.53
600018.SH,20090831,20090831,20090630,528170518.26,807403731.33
600018.SH,20090427,20090427,20090331,-1193266964.88,338101937.0
600018.SH,20090403,20090403,20081231,3178933809.83,3166869654.08
600018.SH,20081030,20081030,20080930,1237828402.86,2088977354.5
600018.SH,20080826,20080826,20080630,993340447.46,1512935143.93
600018.SH,20080424,20080424,20080331,-1162104846.87,648204596.94
600018.SH,20080331,20080331,20071231,5084483172.01,2900948677.05
600018.SH,20071030,20071030,20070930,3720945279.45,1544330071.62
600018.SH,20070827,20070827,20070630,2206728200.33,1228639371.25
600018.SH,20070430,20070430,20070331,270376054.23,543224352.36
600018.SH,20080331,20070410,20061231,4363697584.62,6482016603.6
600018.SH,20061030,20061030,20060930,3186099689.54,4410326351.55
600018.SH,20060922,20060922,20060331,752970239.58,693800949.98
600018.SH,20061016,20061016,20051231,4219977834.28,6729922547.51
600018.SH,20061016,20061016,20041231,3252999101.92,2947924710.86
600018.SH,20061016,20061016,20031231,2051955354.62,1574601463.49
600019.SH,20131030,20131030,20130930,9716908721.33,8740005521.34
600019.SH,20130824,20130824,20130630,6554399088.37,5419233367.97
600019.SH,20130426,20130426,20130331,1885974502.56,3236973812.66
600019.SH,20130330,20130330,20121231,22202173868.88,12343614165.2
600019.SH,20121030,20121030,20120930,13544053703.52,8641280511.98
600019.SH,20120828,20120828,20120630,9967942970.09,6547908443.89
600019.SH,20120428,20120428,20120331,6932938735.16,3302200531.45
600019.SH,20120331,20120331,20111231,12142229747.98,15068201566.6
600019.SH,20111029,20111029,20110930,5757622501.51,9227013568.43
600019.SH,20110831,20110831,20110630,5406505036.77,5676236235.17
600019.SH,20110430,20110430,20110331,2592841077.74,3057605219.24
600019.SH,20110331,20110331,20101231,18855526363.85,13246396042.13
600019.SH,20101030,20101030,20100930,14072908835.27,9482110194.83
600019.SH,20100828,20100828,20100630,9985210260.14,5929912275.28
600019.SH,20100430,20100430,20100331,3177181609.04,3049948777.69
600019.SH,20100401,20100401,20091231,23993121981.11,18236437204.6
600019.SH,20091030,20091030,20090930,18933989191.13,13653458039.12
600019.SH,20090829,20090829,20090630,19761107975.98,9276900042.18
600019.SH,20090429,20090429,20090331,14570931005.75,4780976346.57
600019.SH,20090328,20090328,20081231,16243552045.84,26486944620.35
600019.SH,20081030,20081030,20080930,3384880231.32,22353509486.63
600019.SH,20080829,20080829,20080630,2778526620.04,14918035352.46
600019.SH,20080429,20080429,20080331,4981622460.09,8112950267.55
600019.SH,20080327,20080327,20071231,19506252741.36,23054005901.81
600019.SH,20071030,20071030,20070930,19203441964.53,16323584424.71
600019.SH,20070830,20070830,20070630,8323778858.59,10059816812.13
600019.SH,20070426,20070426,20070331,7328572247.7,4867678801.17
600019.SH,20080327,20070331,20061231,25213174145.47,17614198331.07
600019.SH,20071030,20061028,20060930,19522095864.79,12472578044.19
600019.SH,20070830,20060829,20060630,8718878782.98,7232082415.31
600019.SH,20070426,20060429,20060331,1398093763.88,3641517265.1
600019.SH,20060329,20060329,20051231,22721856909.4,9833579702.79
600021.SH,20131025,20131025,20130930,3253165355.86,912254251.7
600021.SH,20130823,20130823,20130630,2031106294.57,377533895.68
600021.SH,20130423,20130423,20130331,1036339537.63,199241344.16
600021.SH,20130423,20130423,20121231,3214024844.72,947543462.03
600021.SH,20121030,20121030,20120930,3169254995.52,668947600.68
600021.SH,20120808,20120808,20120630,1782547642.91,528861965.99
600021.SH,20120427,20120427,20120331,1042862389.74,353029081.84
600021.SH,20120329,20120329,20111231,-869276810.92,975519705.11
600021.SH,20111027,20111027,20110930,-1636722166.26,701191353.21
600021.SH,20110823,20110823,20110630,-1469568673.84,468951557.76
600021.SH,20110422,20110422,20110331,-812321918.19,364940247.22
600021.SH,20110328,20110328,20101231,2587140100.39,2201556196.15
600021.SH,20101029,20101029,20100930,2127538043.12,1994058507.01
600021.SH,20100827,20100827,20100630,1093945322.88,1348235313.62
600021.SH,20100429,20100429,20100331,448575288.57,1046775184.43
600021.SH,20100429,20100429,20091231,3048022703.47,2547626739.02
600021.SH,20091030,20091030,20090930,2905708102.77,1610433456.34
600021.SH,20090825,20090825,20090630,1394165048.39,1093900385.58
600021.SH,20090428,20090428,20090331,783063193.74,633532510.24
600021.SH,20090428,20090428,20081231,703114616.75,4438818581.19
600021.SH,20081029,20081029,20080930,360841398.56,3033938592.28
600021.SH,20080808,20080808,20080630,750178910.33,2021114075.56
600021.SH,20080430,20080430,20080331,229343462.18,922778141.58
600021.SH,20080418,20080418,20071231,1854030153.7,3848256728.15
600021.SH,20071019,20071019,20070930,1177790821.29,2544894928.84
600021.SH,20070807,20070807,20070630,730632469.32,1482343928.99
600021.SH,20070423,20070423,20070331,179022360.11,544766056.95
600021.SH,20080418,20070330,20061231,1532055373.29,475441421.64
600021.SH,20071019,20061031,20060930,764665531.99,298500505.71
600021.SH,20070807,20060828,20060630,362208469.22,182257446.04
600021.SH,20070423,20060419,20060331,168168587.36,94533732.03
600021.SH,20060225,20060225,20051231,1281774826.33,1366668674.39
600022.SH,20131030,20131030,20130930,1467831020.82,1246519002.79
600022.SH,20130823,20130823,20130630,-435759991.5,766778916.37
600022.SH,20130426,20130426,20130331,-1159537760.5,434027508.07
600022.SH,20130330,20130330,20121231,3091903547.48,2495990498.69
600022.SH,20121031,20121031,20120930,2829329831.02,1030034576.5
600022.SH,20120825,20120825,20120630,223424921.95,632441575.11
600022.SH,20120425,20120425,20120331,449706590.9,403565169.52
600022.SH,20120317,20120317,20111231,4739494864.94,1032740822.01
600022.SH,20111027,20111027,20110930,3593817344.26,768832527.96
600022.SH,20110831,20110831,20110630,2729115328.86,563952104.05
600022.SH,20110421,20110421,20110331,674516556.42,326614070.1
600022.SH,20110319,20110319,20101231,548273210.23,3522046990.67
600022.SH,20101016,20101016,20100930,-1801310252.8,2747717306.45
600022.SH,20100807,20100807,20100630,-2091030651.75,1499682433.27
600022.SH,20100424,20100424,20100331,-1367930983.2,663436763.51
600022.SH,20100313,20100313,20091231,-2331438479.82,4023881207.28
600022.SH,20091030,20091030,20090930,-1777569497.54,2422476771.02
600022.SH,20090801,20090801,20090630,-1560569542.6,1207599701.55
600022.SH,20090427,20090427,20090331,-1443143528.73,418893768.7
600022.SH,20090307,20090307,20081231,2697054216.9,783702004.74
600022.SH,20081025,20081025,20080930,1029986142.01,419052847.52
600022.SH,20080830,20080830,20080630,951119713.21,269738739.94
600022.SH,20080419,20080419,20080331,980612233.95,146314394.96
600022.SH,20080308,20080308,20071231,-473357220.95,354742342.78
600022.SH,20071027,20071027,20070930,62777714.23,162469089.08
600022.SH,20070818,20070818,20070630,-433534587.72,136430699.95
600022.SH,20070428,20070428,20070331,-666878344.47,200197592.11
600022.SH,20080308,20070428,20061231,1981853027.1,749429263.16
600022.SH,20071027,20061027,20060930,1110826368.32,579723905.04
600022.SH,20070818,20060819,20060630,710984641.67,590034178.37
600022.SH,20070428,20060428,20060331,122963607.17,249444172.9
600022.SH,20060415,20060415,20051231,917782068.78,2004971499.54
600023.SH,20131001,20131001,20130630,6258962199.85,3077111260.15
600023.SH,20130410,20130410,20121231,9067977361.26,7238433103.8
600023.SH,20130410,20130410,20111231,5373752381.88,6071604051.98
600023.SH,20130410,20130410,20101231,7761897894.11,6353781269.68
600025.SH,20131023,20131023,20130930,7208604468.94,9360162494.88
600025.SH,20130821,20130821,20130630,4647328005.48,6072407818.72
600025.SH,20130426,20130426,20130331,1907775671.44,2292758558.77
600025.SH,20130426,20130426,20121231,6817991154.01,15644407233.4
600025.SH,20121024,20121024,20120930,4891628587.84,9962763348.9
600025.SH,20120822,20120822,20120630,2291516305.44,7025557471.7
600025.SH,20120601,20120601,20120331,1062534352.47,2649122600.08
600025.SH,20120601,20120601,20111231,5429383611.58,15116737120.4
600025.SH,20111026,20111026,20110930,4366379628.78,10448000538.34
600025.SH,20110823,20110823,20110630,1906433717.46,7548433374.5
600025.SH,20110426,20110426,20110331,767648011.14,3271518458.1
600025.SH,20110426,20110426,20101231,5119954818.84,13111360861.41
600025.SH,20101025,20101025,20100930,3577850021.7,8099833350.44
600025.SH,20100820,20100820,20100630,1361053207.18,5149578144.45
600025.SH,20100430,20100430,20100331,448563866.08,2604306654.24
600025.SH,20100423,20100423,20091231,1784528808.87,10145178042.3
600025.SH,20100111,20100111,20090930,1008568582.56,6884157591.63
600025.SH,20100430,20100430,20090331,88112841.85,2140063215.93
600025.SH,20100111,20100111,20081231,731323080.45,11800873758.32
600025.SH,20100111,20100111,20080930,369779987.78,8050762527.62
600025.SH,20080415,20080415,20080331,4411260.0,2825582904.0
600025.SH,20080429,20080429,20071231,379458091.21,10270020130.71
600025.SH,20071012,20071012,20070930,-145030937.97,6858345718.31
600025.SH,20080415,20070413,20070331,-105337891.0,2316462559.0
600025.SH,20080429,20070428,20061231,351692468.02,5342658309.82
600025.SH,20060525,20060525,20051231,508526701.09,5214835525.63
600025.SH,20060525,20060525,20041231,490546730.13,3487846130.19
600025.SH,20060525,20060525,20031231,432061383.75,1981322228.46
600025.SH,20060525,20060525,20021231,675153775.44,1456222378.49
600026.SH,20131030,20131030,20130930,789636870.42,1929967038.19
600026.SH,20130820,20130820,20130630,700265662.71,1437925708.7
600026.SH,20130427,20130427,20130331,-187476573.56,563708308.01
600026.SH,20130320,20130320,20121231,978111561.19,6053409814.98
600026.SH,20121031,20121031,20120930,-8798762.37,4207225483.37
600026.SH,20120822,20120822,20120630,-221854993.48,3146293361.03
600026.SH,20120427,20120427,20120331,-168060456.3,1261539533.43
600026.SH,20120316,20120316,20111231,1471448179.32,8374163240.35
600026.SH,20111028,20111028,20110930,1494136652.28,5503746666.37
600026.SH,20110817,20110817,20110630,1148240583.45,3827964367.9
600026.SH,20110427,20110427,20110331,474436532.52,1511542963.69
600026.SH,20110317,20110317,20101231,2720967284.83,8022536376.22
600026.SH,20101026,20101026,20100930,1922279821.78,5152970940.91
600026.SH,20100818,20100818,20100630,1456842441.81,2991589632.89
600026.SH,20100422,20100422,20100331,705847320.63,1671326010.79
600026.SH,20100329,20100329,20091231,1901515281.25,3744158943.91
600026.SH,20091023,20091023,20090930,1433219282.74,2407315628.1
600026.SH,20090820,20090820,20090630,1108642679.85,1953301306.54
600026.SH,20090424,20090424,20090331,700418169.61,1175691402.55
600026.SH,20090318,20090318,20081231,6048669116.06,6888229532.09
600026.SH,20081022,20081022,20080930,5145191072.11,4455205733.84
600026.SH,20080813,20080813,20080630,3168602338.17,3361868990.7
600026.SH,20080423,20080423,20080331,1630623879.17,1680057669.93
600026.SH,20080326,20080326,20071231,5602059543.41,7668347631.69
600026.SH,20071023,20071023,20070930,4076450762.77,4616070729.2
600026.SH,20070815,20070815,20070630,2750907030.14,2516824992.77
600026.SH,20070427,20070427,20070331,1252500332.28,625956500.33
600026.SH,20080326,20070330,20061231,3171216113.19,3892925433.51
600026.SH,20071023,20061020,20060930,2449883598.56,2448855994.22
600026.SH,20070815,20060823,20060630,1640811622.63,2236591888.67
600026.SH,20070427,20060424,20060331,864600661.38,245166273.85
600026.SH,20060329,20060329,20051231,3671052588.89,2584727362.59
600027.SH,20131031,20131031,20130930,18310312000.0,9326850000.0
600027.SH,20130822,20130822,20130630,12289295000.0,5825039000.0
600027.SH,20130427,20130427,20130331,6278101000.0,3192500000.0
600027.SH,20130328,20130328,20121231,12282605000.0,16176889000.0
600027.SH,20121031,20121031,20120930,8163808000.0,10951730000.0
600027.SH,20120831,20120831,20120630,5303702000.0,7795495000.0
600027.SH,20120425,20120425,20120331,2649545000.0,3391920000.0
600027.SH,20120329,20120329,20111231,6732642000.0,12324893000.0
600027.SH,20111026,20111026,20110930,4483891000.0,8994248000.0
600027.SH,20110819,20110819,20110630,2341222000.0,5761789000.0
600027.SH,20110429,20110429,20110331,996626000.0,2375406000.0
600027.SH,20110331,20110331,20101231,6058722000.0,13468672000.0
600027.SH,20101027,20101027,20100930,5438904000.0,8170899000.0
600027.SH,20100827,20100827,20100630,4182034000.0,4891109000.0
600027.SH,20100429,20100429,20100331,1562538000.0,1983780000.0
600027.SH,20100329,20100329,20091231,6667851000.0,12395853000.0
600027.SH,20091024,20091024,20090930,5941205000.0,8475479000.0
600027.SH,20090812,20090812,20090630,3717516000.0,5383932000.0
600027.SH,20090429,20090429,20090331,2056850000.0,2362077000.0
600027.SH,20090409,20090409,20081231,3516318000.0,11428885000.0
600027.SH,20081031,20081031,20080930,1615022000.0,8287193000.0
600027.SH,20080829,20080829,20080630,1136389000.0,5586563000.0
600027.SH,20080429,20080429,20080331,53460000.0,2875495000.0
600027.SH,20080326,20080326,20071231,5241852000.0,10220483000.0
600027.SH,20071030,20071030,20070930,5160159000.0,8207101000.0
600027.SH,20070824,20070824,20070630,3112894000.0,5487054000.0
600027.SH,20070430,20070430,20070331,1479261000.0,2940281000.0
600027.SH,20080326,20070326,20061231,3504819000.0,13440047000.0
600027.SH,20071030,20061026,20060930,3559332000.0,9389879000.0
600027.SH,20070824,20060828,20060630,2172593000.0,5501839000.0
600027.SH,20070430,20060426,20060331,1242607000.0,1897237000.0
600027.SH,20060327,20060327,20051231,3092159000.0,6062054000.0
600028.SH,20131030,20131030,20130930,79612000000.0,98012000000.0
600028.SH,20130826,20130826,20130630,32903000000.0,62870000000.0
600028.SH,20130426,20130426,20130331,8220000000.0,48240000000.0
600028.SH,20130325,20130325,20121231,143462000000.0,158148000000.0
600028.SH,20121029,20121029,20120930,73559000000.0,95421000000.0
600028.SH,20120827,20120827,20120630,20554000000.0,77126000000.0
600028.SH,20120427,20120427,20120331,-30916000000.0,34385000000.0
600028.SH,20120326,20120326,20111231,151181000000.0,142813000000.0
600028.SH,20111028,20111028,20110930,78449000000.0,70023000000.0
600028.SH,20110829,20110829,20110630,30863000000.0,53782000000.0
600028.SH,20110429,20110429,20110331,13004000000.0,28298000000.0
600028.SH,20110328,20110328,20101231,171262000000.0,114711000000.0
600028.SH,20101029,20101029,20100930,95240000000.0,65449000000.0
600028.SH,20100823,20100823,20100630,50055000000.0,48239000000.0
600028.SH,20100429,20100429,20100331,30149000000.0,29287000000.0
600028.SH,20100329,20100329,20091231,158796000000.0,114063000000.0
600028.SH,20091030,20091030,20090930,104860000000.0,68758000000.0
600028.SH,20090824,20090824,20090630,82370000000.0,43668000000.0
600028.SH,20090429,20090429,20090331,55655000000.0,16915000000.0
600028.SH,20090330,20090330,20081231,74883000000.0,108575000000.0
600028.SH,20081030,20081030,20080930,-3427000000.0,70645000000.0
600028.SH,20080825,20080825,20080630,5986000000.0,44880000000.0
600028.SH,20080428,20080428,20080331,5255000000.0,15457000000.0
600028.SH,20080407,20080407,20071231,124250000000.0,110638000000.0
600028.SH,20071030,20071030,20070930,102277000000.0,66629000000.0
600028.SH,20070827,20070827,20070630,63997000000.0,40599000000.0
600028.SH,20070416,20070416,20070331,31891000000.0,16274000000.0
600028.SH,20080407,20070410,20061231,98870000000.0,77375000000.0
600028.SH,20061031,20061031,20060930,50119000000.0,46523000000.0
600028.SH,20070827,20060828,20060630,24193000000.0,30787000000.0
600028.SH,20060428,20060428,20060331,3463000000.0,14943000000.0
600028.SH,20060403,20060403,20051231,84963000000.0,65031000000.0
600029.SH,20131031,20131031,20130930,11253000000.0,10911000000.0
600029.SH,20130827,20130827,20130630,2736000000.0,5868000000.0
600029.SH,20130426,20130426,20130331,2637000000.0,2381000000.0
600029.SH,20130327,20130327,20121231,13384000000.0,15981000000.0
600029.SH,20121029,20121029,20120930,11568000000.0,12314000000.0
600029.SH,20120828,20120828,20120630,3880000000.0,6402000000.0
600029.SH,20120427,20120427,20120331,879000000.0,4252000000.0
600029.SH,20120330,20120330,20111231,13485000000.0,19985000000.0
600029.SH,20111028,20111028,20110930,11669000000.0,13292000000.0
600029.SH,20110826,20110826,20110630,4770000000.0,6817000000.0
600029.SH,20110428,20110428,20110331,1963000000.0,1992000000.0
600029.SH,20110329,20110329,20101231,12858000000.0,13511000000.0
600029.SH,20101028,20101028,20100930,9397000000.0,11271000000.0
600029.SH,20100817,20100817,20100630,2828000000.0,8633000000.0
600029.SH,20100426,20100426,20100331,1554000000.0,5436000000.0
600029.SH,20100413,20100413,20091231,11046000000.0,15011000000.0
600029.SH,20091028,20091028,20090930,9035000000.0,13799000000.0
600029.SH,20090831,20090831,20090630,4250000000.0,8792000000.0
600029.SH,20090428,20090428,20090331,2951000000.0,3628000000.0
600029.SH,20090415,20090415,20081231,3874000000.0,8377000000.0
600029.SH,20081030,20081030,20080930,3455000000.0,7383000000.0
600029.SH,20080819,20080819,20080630,2364000000.0,5201000000.0
600029.SH,20080421,20080421,20080331,1134000000.0,1956000000.0
600029.SH,20080421,20080421,20071231,9647000000.0,5623000000.0
600029.SH,20071025,20071025,20070930,7610000000.0,3749000000.0
600029.SH,20070821,20070821,20070630,3038000000.0,882000000.0
600029.SH,20070425,20070425,20070331,1687000000.0,1704000000.0
600029.SH,20080421,20070417,20061231,4902000000.0,6191000000.0
600029.SH,20071025,20061027,20060930,4078000000.0,5190000000.0
600029.SH,20070821,20060818,20060630,1562000000.0,2890000000.0
600029.SH,20070425,20060428,20060331,548000000.0,1549000000.0
600029.SH,20060420,20060420,20051231,5917000000.0,11951000000.0
600030.SH,20131031,20131031,20130930,-21786051452.06,163039381.85
600030.SH,20130830,20130830,20130630,-18613940346.72,80567364.98
600030.SH,20130426,20130426,20130331,-5398133463.46,40058684.75
600030.SH,20130328,20130328,20121231,-19102688007.45,515367122.58
600030.SH,20121031,20121031,20120930,-13360363888.71,319906099.91
600030.SH,20120831,20120831,20120630,-7321794168.69,241293800.32
600030.SH,20120428,20120428,20120331,848789692.86,133352441.73
600030.SH,20120330,20120330,20111231,-26923909001.17,1815660212.03
600030.SH,20111029,20111029,20110930,-28839760289.25,832933924.24
600030.SH,20110820,20110820,20110630,-21319814925.64,384115686.57
600030.SH,20110430,20110430,20110331,-13553952826.92,141051464.97
600030.SH,20110409,20110409,20101231,-17759126721.85,1023321696.36
600030.SH,20101030,20101030,20100930,-40473861902.72,583739813.46
600030.SH,20100828,20100828,20100630,-28966793203.27,217328467.02
600030.SH,20100430,20100430,20100331,3770879304.6,74051520.47
600030.SH,20100331,20100331,20091231,64360358101.51,1905884727.89
600030.SH,20091031,20091031,20090930,44487355118.86,1648020648.97
600030.SH,20090815,20090815,20090630,9347438238.23,106159115.63
600030.SH,20090430,20090430,20090331,8040013879.85,30541074.43
600030.SH,20090430,20090430,20081231,-22190374419.28,376102215.55
600030.SH,20081030,20081030,20080930,-12862505397.24,213315386.21
600030.SH,20080809,20080809,20080630,73636588464.61,137839388.0
600030.SH,20080428,20080428,20080331,34067575268.34,45125203.01
600030.SH,20080317,20080317,20071231,67681646389.09,634267991.57
600030.SH,20071026,20071026,20070930,104845408727.48,461787834.05
600030.SH,20070815,20070815,20070630,91636520783.16,225410720.18
600030.SH,20070427,20070427,20070331,39676186872.1,20329743.62
600030.SH,20080317,20070316,20061231,30249653322.1,464683554.64
600030.SH,20071026,20061031,20060930,13933128852.53,67545530.86
600030.SH,20070815,20060816,20060630,17289043266.35,57109139.07
600030.SH,20070427,20060427,20060331,970057703.27,0.0
600030.SH,20060329,20060329,20051231,3568823766.63,559551571.75
600031.SH,20131031,20131031,20130930,297163000.0,1366044000.0
600031.SH,20130831,20130831,20130630,-1396973000.0,1145964000.0
600031.SH,20130427,20130427,20130331,-3394038000.0,809580000.0
